deploy,return,next_waypoint,next_loiter_point,feedback_msg,gps_update_received,depth,vehicle_at_surface,periodic_ascend,waypoint_direction,loiter_point_direction,speed,heading,name,ivphelm_bhv_active
true,false,point8,none,in-transit,false,very deep,false,true,northwest,none,very fast,northwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point8,none,advanced,false,very deep,false,true,northwest,none,very fast,northwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point9,none,advanced,false,very deep,false,true,northwest,none,very fast,northwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point9,none,in-transit,false,very deep,false,true,northwest,none,very fast,northwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point9,none,in-transit,false,very deep,false,true,northwest,none,very fast,northwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point9,none,in-transit,false,very deep,false,true,northwest,none,very fast,northwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point9,none,in-transit,false,very deep,false,true,northwest,none,very fast,northwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point9,none,in-transit,false,very deep,false,true,northwest,none,very fast,northwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point9,none,in-transit,false,very deep,false,true,northwest,none,very fast,northwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point9,none,in-transit,false,very deep,false,true,northwest,none,very fast,northwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point9,none,in-transit,false,very deep,false,true,northwest,none,very fast,northwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point9,none,in-transit,false,very deep,false,true,northwest,none,very fast,northwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point9,none,in-transit,false,very deep,false,true,northwest,none,very fast,northwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point9,none,in-transit,false,very deep,false,true,northwest,none,very fast,northwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point9,none,in-transit,false,very deep,false,true,northwest,none,very fast,northwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point9,none,in-transit,false,very deep,false,true,northwest,none,very fast,northwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point9,none,in-transit,false,very deep,false,true,northwest,none,very fast,northwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point9,none,in-transit,false,very deep,false,true,northwest,none,very fast,northwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point9,none,in-transit,false,very deep,false,true,northwest,none,very fast,northwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point9,none,in-transit,false,very deep,false,true,northwest,none,very fast,northwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point9,none,in-transit,false,very deep,false,true,northwest,none,very fast,northwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point9,none,in-transit,false,very deep,false,true,northwest,none,very fast,northwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point9,none,in-transit,false,very deep,false,true,northwest,none,very fast,northwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point9,none,in-transit,false,very deep,false,true,southwest,none,very fast,northwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point9,none,in-transit,false,very deep,false,true,southwest,none,very fast,northwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point9,none,in-transit,false,very deep,false,true,southwest,none,very fast,northwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
true,false,point9,none,in-transit,false,very deep,false,true,southwest,none,very fast,northwest,henry,"maxdepth,bhv_const_depth,waypt_survey"
